0, 5390976, -86363, -8651, -257.94, 74.31, 9.84, 9.89, 26.08
0, 5398660, -85861, -8604, -255.00, 74.00, 9.84, 9.94, 28.48
0, 5407979, -85164, -8545, -250.94, 73.62, 9.89, 9.90, 31.37
0, 5414747, -84631, -8491, -250.94, 73.62, 9.88, 9.68, 33.46
0, 5422857, -83918, -8423, -245.56, 73.06, 9.49, 9.68, 35.93
0, 5430800, -83117, -8364, -239.31, 72.50, 9.52, 10.13, 38.33
0, 5438678, -82206, -8278, -232.37, 71.75, 9.52, 9.51, 40.69
0, 5446490, -81266, -8179, -224.50, 71.75, 9.69, 10.31, 43.00
0, 5453265, -80464, -8094, -224.50, 71.06, 8.96, 10.31, 44.98
0, 5462635, -79302, -7951, -215.06, 70.19, 9.11, 10.15, 47.68
0, 5470484, -78184, -7827, -205.12, 69.06, 9.11, 10.42, 49.91
0, 5477096, -77116, -7717, -195.06, 67.81, 9.04, 9.56, 51.76
0, 5486006, -75543, -7557, -183.69, 67.81, 8.59, 9.77, 54.22
0, 5492907, -74260, -7435, -183.69, 66.44, 8.70, 9.77, 56.09
0, 5499701, -72909, -7317, -170.12, 64.87, 8.97, 10.04, 57.91
0, 5508769, -71077, -7154, -154.87, 63.19, 8.97, 10.01, 60.29
0, 5515551, -69803, -7032, -154.87, 63.19, 8.91, 9.89, 62.03
0, 5523432, -68301, -6903, -138.06, 61.56, 11.93, 9.89, 64.03
0, 5531285, -66694, -6753, -120.19, 59.94, 10.18, 9.07, 65.97
0, 5538790, -65023, -6589, -102.87, 58.38, 10.18, 10.20, 67.78
0, 5546870, -62954, -6385, -84.44, 58.38, 10.99, 10.17, 69.69
0, 5553655, -61057, -6200, -84.44, 56.75, 11.49, 10.17, 71.26
0, 5563095, -58512, -5862, -64.00, 54.81, 13.27, 11.08, 73.38
0, 5571167, -56159, -5616, -42.44, 52.56, 13.27, 8.90, 75.14
0, 5577995, -54079, -5396, -20.56, 49.81, 14.30, 8.47, 76.59
0, 5586837, -51249, -5140, -358.75, 49.81, 13.11, 9.63, 78.40
0, 5593606, -49079, -4933, -358.75, 47.00, 11.83, 9.63, 79.75
0, 5600384, -46968, -4736, -337.19, 44.13, 9.58, 10.79, 81.06
0, 5609169, -43992, -4451, -316.25, 41.50, 9.58, 8.46, 82.70
0, 5615971, -41661, -4206, -296.00, 41.50, 7.12, 11.44, 83.93
0, 5623807, -38941, -3925, -296.00, 38.88, 3.41, 11.44, 85.29
0, 5631547, -36109, -3666, -276.56, 36.06, 3.33, 9.41, 86.57
0, 5638972, -33482, -3422, -257.94, 32.88, 3.33, 10.57, 87.76
0, 5646982, -30793, -3162, -239.87, 32.88, 5.15, 8.50, 88.98
0, 5653878, -28458, -2935, -239.87, 29.62, 11.09, 8.50, 89.98
0, 5663137, -25145, -2615, -222.12, 26.62, 12.88, 9.72, 91.25
0, 5670525, -22696, -2330, -204.31, 23.62, 12.88, 9.66, 92.21
0, 5677579, -20273, -2057, -186.44, 20.56, 15.20, 9.69, 93.07
0, 5686885, -16843, -1679, -168.31, 20.56, 17.25, 8.73, 94.14
0, 5693737, -14354, -1464, -168.31, 17.37, 16.56, 8.73, 94.87
0, 5700460, -11875, -1224, -149.69, 14.00, 14.10, 7.38, 95.54
0, 5709286, -8754, -933, -130.50, 10.38, 14.10, 9.95, 96.35
0, 5716090, -6315, -698, -110.44, 10.38, 13.70, 10.18, 96.91
0, 5724000, -3407, -385, -110.44, 7.37, 6.05, 10.18, 97.52
0, 5731675, -594, -117, -89.50, 4.44, 7.42, 8.68, 98.04
0, 5739013, 2094, 127, -67.69, 1.25, 7.42, 10.31, 98.48
0, 5747054, 5028, 408, -45.31, 1.25, 2.95, 10.94, 98.90
0, 5754105, 7634, 676, -45.31, -2.19, 4.16, 10.94, 99.22
0, 5762812, 10804, 971, -22.62, -5.19, 12.43, 9.31, 99.53
0, 5769652, 13281, 1241, -0.19, -8.44, 12.43, 9.48, 99.72
0, 5776626, 15762, 1503, -338.19, -8.44, 14.02, 10.46, 99.86
0, 5786572, 19432, 1882, -317.00, -11.88, 15.00, 10.46, 99.98
0, 5793592, 21968, 2118, -317.00, -15.06, 15.99, 7.93, 100.00
0, 5800413, 24458, 2373, -296.69, -18.50, 16.71, 9.91, 99.97
0, 5809706, 27865, 2711, -277.19, -21.94, 16.71, 11.09, 99.85
0, 5816510, 30334, 2958, -258.50, -21.94, 16.19, 11.09, 99.70
0, 5824433, 33229, 3257, -258.50, -25.00, 12.41, 11.09, 99.46
0, 5832888, 36316, 3549, -240.31, -28.19, 8.79, 10.74, 99.14
0, 5839684, 38798, 3765, -222.56, -31.37, 5.66, 9.68, 98.83
0, 5847708, 41736, 4049, -204.94, -31.37, 5.66, 8.39, 98.40
0, 5855482, 44600, 4335, -187.31, -34.75, 3.31, 8.39, 97.92
0, 5863650, 47603, 4629, -187.31, -37.75, 9.09, 9.60, 97.34
0, 5870312, 49983, 4897, -169.31, -40.88, 9.09, 9.33, 96.82
0, 5877440, 52561, 5148, -150.81, -40.88, 11.74, 7.50, 96.22
0, 5887128, 56163, 5523, -131.62, -44.31, 13.15, 7.50, 95.31
0, 5894430, 58890, 5777, -131.62, -47.75, 15.58, 8.51, 94.56
0, 5900770, 61206, 6004, -111.50, -51.25, 16.16, 9.64, 93.87
0, 5909940, 64579, 6353, -90.50, -54.31, 16.16, 10.63, 92.80
0, 5916919, 67128, 6607, -68.69, -54.31, 17.37, 8.12, 91.93
0, 5924862, 70030, 6901, -68.69, -57.50, 14.56, 8.12, 90.88
0, 5933580, 73257, 7195, -46.31, -60.88, 10.13, 8.84, 89.66
0, 5940400, 75717, 7425, -23.75, -64.12, 7.57, 8.96, 88.66
0, 5948253, 78472, 7694, -1.25, -64.12, 7.57, 9.82, 87.45
0, 5956116, 81177, 7962, -339.19, -67.06, 4.19, 9.82, 86.18
0, 5964134, 84107, 8241, -339.19, -70.12, 4.77, 8.26, 84.83
0, 5970792, 86516, 8534, -317.94, -73.25, 4.60, 10.03, 83.66
0, 5977726, 89090, 8788, -297.56, -73.25, 4.60, 7.55, 82.40
0, 5987293, 92581, 9149, -278.00, -76.81, 10.98, 7.55, 80.60
0, 5994730, 95320, 9409, -278.00, -80.44, 15.01, 8.08, 79.14
0, 6001208, 97655, 9637, -259.12, -83.87, 16.05, 10.69, 77.84
0, 6009979, 100721, 9931, -241.00, -87.00, 16.05, 9.41, 76.01
0, 6017217, 103119, 10201, -223.25, -87.00, 16.95, 11.01, 74.46
0, 6026632, 106108, 10515, -205.62, -89.94, 14.41, 11.14, 72.38
0, 6036868, 109264, 10806, -187.75, -93.12, 13.23, 11.14, 70.04
0, 6045071, 111580, 11012, -169.50, -96.06, 10.95, 9.80, 68.11
0, 6051336, 113194, 11162, -169.50, -98.69, 8.14, 10.89, 66.61
0, 6060086, 115429, 11373, -150.75, -100.94, 8.14, 10.34, 64.46
0, 6068765, 117689, 11600, -131.44, -100.94, 6.39, 9.13, 62.27
0, 6076997, 119884, 11807, -111.44, -103.06, 7.16, 8.28, 60.15
0, 6086737, 122285, 12090, -90.81, -105.31, 6.28, 8.28, 57.59
0, 6093500, 123871, 12268, -90.81, -107.69, 5.72, 10.25, 55.78
0, 6100260, 125430, 12426, -69.62, -110.19, 8.61, 11.22, 53.94
0, 6108121, 127180, 12618, -48.19, -110.19, 8.61, 10.25, 51.77
0, 6115979, 128920, 12795, -26.69, -112.62, 9.48, 10.25, 49.57
0, 6123638, 130637, 12952, -26.69, -114.75, 10.59, 9.06, 47.39
0, 6129821, 131963, 13080, -5.31, -116.87, 11.49, 10.23, 45.60
0, 6138699, 133684, 13244, 15.69, -116.87, 11.49, 10.27, 43.01
0, 6146535, 135016, 13357, 36.13, -118.75, 12.21, 10.27, 40.70
0, 6153295, 136047, 13452, 36.13, -120.44, 12.60, 10.29, 38.68
0, 6160925, 136978, 13546, 54.38, -121.87, 11.06, 10.91, 36.38
0, 6167729, 137644, 13615, 69.75, -121.87, 11.06, 10.39, 34.31
0, 6175801, 138265, 13681, 82.25, -123.12, 10.83, 10.39, 31.83
0, 6184276, 138770, 13735, 82.25, -124.06, 10.08, 9.58, 29.20
0, 6190755, 139038, 13763, 91.37, -124.81, 10.21, 10.36, 27.18
0, 6198637, 139228, 13783, 98.00, -124.81, 10.21, 10.29, 24.70
0, 6206453, 139273, 13787, 102.69, -125.31, 9.61, 10.29, 22.23
0, 6214164, 139272, 13788, 102.69, -125.62, 9.24, 9.97, 19.78
0, 6220501, 139271, 13788, 105.31, -125.62, 9.24, 9.72, 17.75
0, 6227691, 139269, 13789, 106.00, -125.69, 9.25, 9.88, 15.44
0, 6237203, 139266, 13791, 106.00, -125.75, 9.23, 9.88, 12.38
0, 6244753, 139260, 13792, 106.00, -125.75, 9.51, 9.95, 9.94
0, 6251272, 139250, 13795, 105.94, -125.81, 9.21, 9.62, 7.83
0, 6259462, 139238, 13798, 105.94, -125.81, 9.21, 9.86, 5.17
0, 6267513, 139222, 13803, 105.87, -125.81, 9.33, 9.86, 2.55
0, 6275837, 139198, 13809, 105.75, -125.81, 9.34, 9.70, -0.16
0, 6283949, 139164, 13821, 105.75, -125.87, 9.29, 9.70, -2.80
0, 6290549, 139121, 13839, 105.56, -125.87, 9.38, 9.59, -4.95
0, 6298392, 139038, 13877, 105.31, -126.00, 9.38, 9.59, -7.49
0, 6306314, 138964, 13878, 104.94, -126.19, 9.40, 9.57, -10.06
0, 6312966, 138903, 13880, 104.94, -126.50, 9.04, 11.06, -12.21
0, 6320692, 138822, 13884, 104.19, -126.50, 9.30, 9.61, -14.70
0, 6328076, 138763, 13889, 104.81, -126.62, 9.30, 9.71, -17.08
0, 6337130, 138726, 13899, 105.44, -126.69, 9.25, 9.71, -19.97
0, 6343901, 138697, 13905, 105.44, -126.75, 9.35, 9.87, -22.12
0, 6350604, 138673, 13909, 106.12, -126.81, 9.25, 9.56, -24.25
0, 6358502, 138653, 13914, 107.12, -126.81, 9.25, 9.80, -26.73
0, 6366679, 138621, 13916, 106.75, -126.87, 9.29, 9.80, -29.29
0, 6374189, 138364, 13900, 106.75, -126.94, 9.37, 9.70, -31.61
0, 6380493, 138009, 13863, 106.50, -127.00, 9.53, 10.47, -33.55
0, 6390346, 137278, 13781, 106.00, -127.00, 9.74, 9.90, -36.55
0, 6398350, 136524, 13693, 102.87, -126.75, 9.74, 9.90, -38.97
0, 6406409, 135550, 13604, 97.25, -126.19, 10.04, 10.11, -41.37
0, 6414461, 134367, 13491, 97.25, -125.31, 10.21, 9.56, -43.74
0, 6420533, 133372, 13381, 89.69, -125.31, 11.14, 10.31, -45.51
0, 6429316, 131840, 13210, 79.44, -124.31, 11.76, 10.17, -48.03
0, 6439686, 129870, 13014, 66.25, -123.06, 11.04, 8.98, -50.97
0, 6447732, 128300, 12870, 51.00, -121.44, 11.04, 8.98, -53.20
0, 6455483, 126821, 12733, 34.19, -119.75, 12.05, 10.00, -55.32
0, 6463619, 125267, 12572, 34.19, -118.06, 10.15, 9.60, -57.50
0, 6470077, 123862, 12447, 16.00, -118.06, 9.78, 10.01, -59.21
0, 6478004, 121908, 12248, -2.19, -116.44, 9.78, 10.33, -61.27
0, 6487334, 119421, 11992, -21.25, -114.69, 11.80, 10.33, -63.64
0, 6495782, 117114, 11770, -42.56, -112.69, 9.81, 9.70, -65.74
0, 6502159, 115474, 11563, -42.56, -110.25, 6.11, 9.26, -67.29
0, 6509529, 113636, 11312, -64.19, -110.25, 6.11, 10.23, -69.04
0, 6518908, 111273, 11069, -85.56, -107.87, 6.87, 10.23, -71.22
0, 6528281, 108798, 10853, -106.25, -105.00, 6.55, 10.04, -73.32
0, 6538868, 105749, 10571, -126.44, -102.31, 6.93, 8.03, -75.62
0, 6548665, 102685, 10322, -146.06, -100.12, 8.11, 8.03, -77.67
0, 6558371, 99520, 10014, -165.00, -98.00, 10.65, 8.31, -79.62
0, 6566439, 96700, 9721, -183.31, -95.69, 11.42, 10.56, -81.18
0, 6573113, 94346, 9466, -183.31, -93.00, 15.93, 8.85, -82.43
0, 6579882, 91910, 9239, -201.25, -93.00, 16.42, 9.45, -83.66
0, 6589286, 88667, 8919, -218.87, -90.00, 16.42, 10.33, -85.29
0, 6597464, 85648, 8632, -236.50, -86.62, 16.44, 10.33, -86.65
0, 6604991, 82864, 8350, -236.50, -83.56, 13.39, 8.83, -87.85
0, 6611654, 80429, 8125, -254.56, -83.56, 10.77, 9.27, -88.86
0, 6619144, 77703, 7764, -273.19, -80.44, 10.77, 9.27, -89.96
0, 6627219, 74740, 7440, -292.44, -77.06, 6.18, 10.92, -91.07
0, 6635447, 71733, 7198, -312.62, -73.56, 6.43, 6.76, -92.15
0, 6641997, 69374, 6956, -312.62, -73.56, 5.13, 9.86, -92.95
0, 6649436, 66649, 6743, -333.69, -69.56, 5.13, 8.91, -93.82
0, 6657815, 63561, 6430, -355.50, -66.50, 7.71, 8.91, -94.73
0, 6665453, 60753, 6141, -355.50, -63.63, 10.17, 12.10, -95.49
0, 6671678, 58428, 5897, -377.87, -63.63, 16.31, 8.74, -96.08
0, 6679345, 55618, 5632, -400.56, -60.63, 15.68, 8.49, -96.74
0, 6689167, 52112, 5279, -423.06, -57.38, 15.68, 8.49, -97.50
0, 6697466, 49024, 4989, -445.06, -53.94, 17.77, 10.20, -98.06
0, 6704792, 46364, 4721, -445.06, -50.81, 13.94, 10.38, -98.50
0, 6711445, 44002, 4493, -466.31, -50.81, 12.37, 9.05, -98.85
0, 6719224, 41152, 4126, -486.69, -47.69, 12.37, 9.05, -99.20
0, 6727082, 38255, 3816, -506.06, -44.25, 10.76, 8.72, -99.49
0, 6734816, 35470, 3601, -506.06, -40.88, 11.34, 8.54, -99.71
0, 6742546, 32725, 3338, -524.75, -36.81, 4.01, 10.48, -99.87
0, 6749765, 30093, 3110, -542.87, -36.81, 4.08, 11.13, -99.96
0, 6758164, 27006, 2796, -560.56, -33.75, 4.08, 11.13, -100.00
0, 6765671, 24292, 2515, -578.19, -30.87, 7.08, 11.51, -99.97
0, 6771796, 21998, 2256, -578.19, -30.87, 14.45, 10.02, -99.90
0, 6779644, 19114, 2001, -595.87, -27.75, 15.88, 9.96, -99.75
0, 6789640, 15489, 1644, -613.81, -24.56, 17.65, 9.96, -99.47
0, 6797905, 12464, 1360, -632.31, -21.12, 17.65, 11.11, -99.16
0, 6805783, 9587, 1058, -651.56, -18.12, 16.98, 8.82, -98.80
0, 6811672, 7421, 855, -651.56, -18.12, 15.08, 9.21, -98.48
0, 6819632, 4528, 511, -671.62, -14.94, 15.08, 9.21, -98.00
0, 6827395, 1696, 212, -692.56, -11.69, 13.81, 10.09, -97.47
0, 6835099, -1139, -15, -714.37, -8.19, 12.12, 8.80, -96.87
0, 6842980, -4001, -290, -714.37, -8.19, 5.38, 12.29, -96.21
0, 6849981, -6557, -523, -736.75, -4.37, 3.55, 12.29, -95.56
0, 6858422, -9657, -863, -759.50, -1.19, 3.55, 7.75, -94.71
0, 6865995, -12438, -1154, -782.06, 1.75, 2.75, 9.52, -93.90
0, 6872099, -14728, -1395, -782.06, 1.75, 9.31, 9.06, -93.19
0, 6879993, -17589, -1648, -804.12, 4.94, 11.92, 9.08, -92.23
0, 6890049, -21255, -1990, -825.37, 8.25, 13.28, 9.08, -90.92
0, 6898070, -24160, -2276, -845.75, 11.69, 13.28, 10.06, -89.80
0, 6907239, -27383, -2594, -865.19, 14.69, 15.38, 8.51, -88.45
0, 6913797, -29614, -2851, -865.19, 17.81, 16.50, 9.51, -87.43
0, 6920717, -31903, -3155, -883.94, 17.81, 15.54, 10.09, -86.32
0, 6930072, -35005, -3467, -902.12, 21.06, 13.84, 6.86, -84.74
0, 6940253, -38346, -3745, -920.06, 24.37, 9.24, 6.86, -82.93
0, 6948374, -40954, -3990, -937.87, 28.06, 9.24, 9.41, -81.43
0, 6956212, -43427, -4177, -955.75, 30.94, 7.75, 8.59, -79.92
0, 6962333, -45344, -4403, -955.75, 30.94, 4.17, 10.48, -78.71
0, 6970254, -47913, -4654, -973.94, 33.56, 4.17, 10.48, -77.09
0, 6978510, -50563, -4953, -992.62, 36.00, 4.03, 11.57, -75.36
0, 6988222, -53687, -5249, -1011.87, 38.88, 5.43, 7.84, -73.24
0, 6996086, -56097, -5486, -1031.88, 41.88, 9.06, 11.07, -71.47
0, 7004471, -58686, -5710, -1031.88, 44.88, 10.52, 9.19, -69.54
0, 7012331, -61184, -5970, -1052.69, 44.88, 11.21, 9.96, -67.68
0, 7021713, -63831, -6230, -1074.19, 47.50, 15.48, 9.88, -65.40
0, 7031116, -66122, -6512, -1096.13, 50.06, 14.15, 10.60, -63.06
0, 7042024, -68482, -6802, -1118.25, 52.94, 12.62, 10.60, -60.26
0, 7050739, -70302, -6980, -1140.06, 55.44, 11.19, 8.16, -57.97
0, 7060245, -72187, -7160, -1161.25, 58.06, 11.19, 11.58, -55.43
0, 7069402, -73812, -7282, -1181.31, 60.38, 10.85, 9.18, -52.92
0, 7078046, -75196, -7417, -1200.19, 62.19, 10.09, 11.46, -50.51
0, 7088231, -76734, -7555, -1217.06, 63.50, 8.77, 9.59, -47.63
0, 7096037, -77604, -7625, -1231.69, 63.50, 9.39, 10.15, -45.38
0, 7103531, -78255, -7679, -1231.69, 64.87, 8.71, 10.66, -43.19
0, 7111192, -78987, -7750, -1244.94, 66.00, 10.12, 10.66, -40.93
0, 7120215, -79444, -7797, -1255.56, 66.69, 10.12, 8.99, -38.23
0, 7128950, -79564, -7805, -1263.25, 67.44, 9.46, 10.57, -35.59
0, 7139120, -79566, -7806, -1270.19, 67.87, 8.87, 10.48, -32.48
0, 7147891, -79565, -7806, -1272.88, 67.94, 9.76, 10.17, -29.77
0, 7156410, -79564, -7807, -1273.25, 67.94, 10.10, 9.82, -27.11
0, 7163469, -79562, -7808, -1273.25, 67.94, 9.90, 9.87, -24.89
0, 7171106, -79560, -7808, -1273.25, 68.00, 10.03, 9.87, -22.48
0, 7180066, -79556, -7809, -1273.19, 68.00, 9.83, 9.78, -19.63
0, 7190177, -79552, -7810, -1273.19, 68.00, 9.97, 9.78, -16.39
0, 7198038, -79547, -7812, -1273.19, 68.00, 9.97, 9.82, -13.86
0, 7205876, -79542, -7813, -1273.13, 68.00, 9.96, 9.79, -11.33
0, 7211810, -79537, -7814, -1273.13, 68.00, 9.87, 9.79, -9.41
0, 7219504, -79531, -7816, -1273.06, 68.06, 9.87, 9.80, -6.92
0, 7226182, -79524, -7817, -1273.44, 68.06, 9.88, 9.78, -4.75
0, 7233009, -79512, -7818, -1273.44, 68.06, 10.02, 9.81, -2.53
0, 7241798, -79464, -7825, -1273.88, 68.12, 9.89, 9.81, 0.33
0, 7249191, -79417, -7825, -1274.31, 68.12, 9.89, 9.89, 2.74
0, 7257266, -79326, -7824, -1274.63, 68.19, 9.85, 9.64, 5.36
0, 7263194, -79230, -7824, -1274.63, 68.19, 9.72, 9.63, 7.29
0, 7271021, -79047, -7824, -1274.63, 68.25, 9.95, 9.63, 9.82
0, 7279006, -78843, -7847, -1274.38, 68.25, 9.95, 9.89, 12.41
0, 7286703, -78825, -7860, -1273.06, 68.25, 9.70, 9.80, 14.89
0, 7295694, -78823, -7861, -1270.94, 68.25, 10.89, 10.16, 17.77
0, 7303384, -78813, -7867, -1270.94, 68.56, 9.90, 10.16, 20.23
0, 7310356, -78804, -7873, -1269.94, 68.62, 9.90, 9.69, 22.45
0, 7318326, -78799, -7874, -1269.88, 68.69, 9.86, 9.81, 24.97
0, 7324115, -78793, -7876, -1269.88, 68.69, 10.01, 9.92, 26.79
0, 7332547, -78787, -7878, -1269.75, 68.75, 10.00, 9.58, 29.42
0, 7342230, -78506, -7857, -1269.69, 68.81, 9.84, 9.58, 32.42
0, 7349411, -78053, -7808, -1269.63, 68.81, 9.84, 9.92, 34.62
0, 7357600, -77371, -7738, -1269.31, 68.62, 8.97, 10.38, 37.10
0, 7363929, -76762, -7677, -1269.31, 68.62, 9.09, 9.80, 39.01
0, 7371852, -75897, -7588, -1266.19, 68.06, 9.06, 9.80, 41.37
0, 7379603, -74985, -7502, -1260.13, 67.25, 9.26, 10.08, 43.65
0, 7389490, -73666, -7381, -1252.19, 66.25, 9.26, 9.97, 46.52
0, 7397661, -72481, -7279, -1242.75, 65.19, 9.40, 10.18, 48.86
0, 7405469, -71320, -7174, -1232.06, 65.19, 9.06, 9.72, 51.06
0, 7411487, -70446, -7095, -1232.06, 64.06, 10.26, 9.72, 52.74
0, 7419225, -69327, -6990, -1219.81, 62.88, 10.26, 9.99, 54.86
0, 7425799, -68319, -6905, -1206.69, 61.69, 10.94, 9.17, 56.63
0, 7433838, -66991, -6780, -1206.69, 61.69, 10.10, 10.45, 58.77
0, 7445015, -64922, -6579, -1193.50, 60.50, 10.02, 9.81, 61.67
0, 7451121, -63600, -6446, -1179.75, 59.19, 10.78, 9.81, 63.23
0, 7459103, -61650, -6260, -1164.38, 57.63, 10.78, 10.07, 65.22
0, 7466625, -59833, -6031, -1146.81, 55.81, 11.42, 10.50, 67.05
0, 7474723, -57845, -5791, -1146.81, 55.81, 12.29, 10.60, 68.98
0, 7484890, -55053, -5504, -1126.25, 53.75, 12.18, 8.52, 71.34
0, 7493963, -52441, -5246, -1104.56, 51.13, 12.47, 8.52, 73.38
0, 7500876, -50375, -5057, -1083.00, 48.56, 11.99, 9.48, 74.89
0, 7508940, -48006, -4832, -1061.56, 45.94, 11.99, 9.80, 76.60
0, 7514758, -46283, -4675, -1061.56, 45.94, 10.61, 10.05, 77.80
0, 7523920, -43317, -4385, -1040.63, 43.50, 7.33, 8.96, 79.64
0, 7532681, -40453, -4083, -1020.37, 41.06, 7.42, 9.69, 81.33
0, 7542443, -37099, -3750, -1000.81, 38.50, 4.09, 9.69, 83.14
0, 7549442, -34659, -3533, -982.00, 35.50, 4.09, 9.11, 84.38
0, 7557741, -31943, -3275, -963.81, 32.38, 5.48, 9.89, 85.80
0, 7563453, -30126, -3096, -963.81, 32.38, 10.88, 8.86, 86.74
0, 7571503, -27431, -2833, -946.06, 29.44, 12.72, 8.86, 88.02
0, 7579062, -24792, -2582, -928.37, 26.56, 12.72, 9.61, 89.16
0, 7588145, -21870, -2243, -910.44, 23.69, 14.36, 10.40, 90.46
0, 7596952, -18741, -1921, -892.31, 23.69, 16.91, 9.98, 91.64
0, 7603923, -16137, -1624, -892.31, 20.56, 14.83, 9.98, 92.52
0, 7611067, -13577, -1391, -873.75, 17.31, 14.83, 10.47, 93.38
0, 7617953, -11099, -1153, -854.50, 13.81, 16.13, 9.71, 94.16
0, 7624668, -8671, -925, -854.50, 13.81, 13.60, 11.99, 94.87
0, 7633915, -5328, -594, -834.50, 10.63, 8.81, 11.39, 95.78
0, 7644042, -1563, -207, -813.69, 7.69, 7.60, 11.39, 96.68
0, 7650622, 809, 2, -792.00, 4.56, 2.90, 8.72, 97.20
0, 7658442, 3645, 283, -769.62, 1.19, 2.90, 7.69, 97.77
0, 7664740, 5955, 497, -769.62, 1.19, 5.53, 11.21, 98.18
0, 7672813, 8941, 801, -747.00, -2.00, 8.56, 11.21, 98.64
0, 7680839, 11836, 1055, -724.44, -5.19, 12.37, 10.46, 99.04
0, 7690773, 15438, 1463, -702.37, -8.56, 14.48, 8.50, 99.43
0, 7698662, 18328, 1766, -681.00, -11.75, 14.48, 12.54, 99.67
0, 7706475, 21192, 2046, -660.62, -11.75, 17.27, 9.46, 99.85
0, 7712194, 23319, 2265, -660.62, -15.13, 16.15, 9.46, 99.93
0, 7719747, 26098, 2536, -641.00, -18.62, 16.15, 10.89, 99.99
0, 7726008, 28423, 2751, -622.25, -18.62, 16.60, 10.87, 100.00
0, 7734582, 31526, 3074, -622.25, -21.81, 12.75, 8.36, 99.93
0, 7744092, 35010, 3433, -604.12, -25.00, 11.15, 8.36, 99.78
0, 7750661, 37454, 3645, -586.37, -28.19, 6.11, 8.74, 99.61
0, 7758478, 40254, 3908, -568.75, -31.56, 6.11, 8.95, 99.35
0, 7764191, 42306, 4099, -568.75, -31.56, 3.51, 7.88, 99.12
0, 7772263, 45278, 4399, -551.12, -34.75, 3.19, 7.88, 98.74
0, 7779858, 48052, 4659, -533.25, -37.75, 7.81, 9.23, 98.32
0, 7789280, 51459, 5034, -514.81, -41.06, 7.81, 8.37, 97.72
0, 7797624, 54524, 5355, -495.69, -41.06, 13.19, 9.17, 97.11
0, 7805277, 57351, 5641, -475.75, -44.50, 16.77, 9.17, 96.48
0, 7811408, 59641, 5866, -475.75, -48.06, 16.77, 9.61, 95.94
0, 7818324, 62197, 6097, -454.81, -51.44, 16.06, 11.36, 95.28
0, 7825144, 64690, 6364, -454.81, -51.44, 17.98, 10.78, 94.58
0, 7834267, 68030, 6712, -433.12, -54.69, 15.13, 8.56, 93.57
0, 7843962, 71563, 7058, -410.69, -57.75, 14.94, 8.56, 92.42
0, 7850688, 74059, 7273, -388.06, -61.19, 8.75, 10.69, 91.56
0, 7858514, 76929, 7544, -365.56, -64.50, 8.75, 11.61, 90.50
0, 7864495, 79102, 7754, -365.56, -64.50, 4.59, 8.78, 89.66
0, 7872778, 82176, 8061, -343.44, -67.50, 4.09, 8.78, 88.43
0, 7880741, 85096, 8354, -322.06, -70.62, 4.29, 8.44, 87.19
0, 7890454, 88687, 8751, -301.50, -73.87, 11.28, 8.93, 85.60
0, 7898276, 91580, 9055, -281.94, -73.87, 11.28, 10.05, 84.26
0, 7906131, 94478, 9330, -263.06, -77.31, 13.32, 10.05, 82.85
0, 7911842, 96603, 9539, -263.06, -81.06, 13.32, 8.25, 81.80
0, 7918596, 99105, 9765, -244.87, -84.56, 14.81, 9.56, 80.52
0, 7925395, 101564, 10026, -244.87, -84.56, 17.74, 11.29, 79.18
0, 7935041, 104904, 10389, -227.06, -87.75, 15.56, 8.03, 77.23
0, 7944377, 108041, 10701, -209.50, -90.81, 15.93, 8.03, 75.26
0, 7950770, 110175, 10883, -191.87, -94.12, 13.67, 10.53, 73.88
0, 7959572, 112886, 11138, -173.87, -97.31, 13.67, 10.71, 71.92
0, 7966042, 114804, 11313, -155.31, -97.31, 7.44, 9.67, 70.44
0, 7973907, 117163, 11545, -155.31, -100.12, 6.12, 9.67, 68.60
0, 7981648, 119538, 11778, -136.12, -102.69, 6.07, 9.09, 66.74
0, 7990982, 122234, 12082, -116.19, -105.12, 4.73, 9.49, 64.45
0, 7998761, 124366, 12318, -95.50, -107.87, 4.73, 8.84, 62.50
0, 8006583, 126510, 12536, -74.06, -107.87, 7.91, 8.84, 60.49
0, 8012296, 128039, 12709, -74.06, -110.69, 8.24, 11.10, 59.00
0, 8018970, 129864, 12884, -52.38, -113.62, 8.24, 10.37, 57.23
0, 8025769, 131693, 13055, -30.50, -113.62, 11.54, 9.99, 55.40
0, 8034651, 133943, 13267, -30.50, -116.25, 11.67, 10.16, 52.97
0, 8044822, 136283, 13477, -8.75, -118.75, 13.34, 10.16, 50.14
0, 8050936, 137498, 13597, 12.69, -121.00, 13.83, 9.90, 48.41
0, 8058948, 138829, 13743, 33.56, -121.00, 13.83, 10.61, 46.11
0, 8064842, 139693, 13836, 33.56, -123.00, 12.13, 10.61, 44.40
0, 8073313, 140834, 13963, 53.81, -124.87, 11.44, 10.67, 41.91
0, 8081182, 141813, 14072, 71.81, -126.44, 10.16, 9.78, 39.57
0, 8090050, 142812, 14178, 85.75, -127.81, 9.54, 10.35, 36.91
0, 8098368, 143712, 14270, 97.62, -127.81, 9.54, 10.15, 34.38
0, 8106486, 144528, 14347, 108.12, -129.06, 10.11, 10.15, 31.89
0, 8113050, 145089, 14395, 108.12, -130.12, 9.34, 9.69, 29.86
0, 8119929, 145618, 14440, 117.56, -131.12, 9.34, 9.97, 27.71
